id,昵称,性别,所在地,关注数,粉丝数,微博数,创建时间,等级,会员等级,个人简介,教育经历,公司,阳光信用,类别,
7011672106,坤吃饱了9ce056,男,其他,0,1,39,,4,0,,,,,2,
6656515331,用户6656515331,女,海外 泰国,0,1,361,,4,0,,,,,2,
7011913119,睡觉的坤KvD731,男,其他,0,1,42,2019/2/27,4,0,,,,信用较低,2,
7013024241,是奎麻麻ewb026,男,其他,0,1,25,,4,0,,,,,2,
6400703033,颉枞,女,广东 惠州,299,87,2236,2017/10/31,9,1,追剧真的很有趣+虐 单身狗谨慎入坑,,,信用较好,0,
6568618647,葑訫鎖嗳_babalalu,女,内蒙古,65,1,997,,4,0,,,,,2,
6941600994,葵最可爱V69184,男,其他,0,1,12,,2,0,,,,,2,
6980131891,用户6980131891,男,其他,0,1,63,,4,0,,,,,2,
7007329741,弓影杯2vs074,男,其他,1,1,551,,4,0,,,,,2,
7018782498,甜菜葵yvu201,男,其他,6,1,93,2019/3/4,4,0,,,,信用较低,2,
5842609924,蕾儿serana,女,浙江 杭州,803,578,10659,2016/1/28,27,5,,浙江师范大学,,信用极好,0,
6975348722,坤坤吃菜dHq093,男,其他,0,1,36,,3,0,,,,,2,
6974724645,用户6974724645,男,其他,0,1,42,,4,0,,,,,2,
6962933863,用户6962933863,男,其他,2,1,41,2019/1/19,4,0,,,,信用一般,2,
6572255995,KUN·约3,女,其他,20,17,7437,2018/6/11,14,0,,,,信用一般,0,
7027372078,倾君怀里27,女,江西,1,2,2,,2,0,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊倾.,,,,2,
6937314982,玺梦uFc370,男,其他,0,1,258,,4,0,,,,,2,
7006614781,润珠玉2vK193,男,其他,0,1,843,2019/2/22,4,0,,,,信用较低,2,
6877525484,用户6877525484,男,福建 漳州,0,1,299,,4,0,,,,,2,
6960215195,牛逼奎妈9dE547,男,其他,0,1,18,,4,0,,,,,2,
7012417602,坤妹最棒53g165,男,其他,0,1,47,2019/2/27,4,0,,,,信用较低,2,
7012700326,喂喂喂Yt5714,男,其他,0,1,32,,4,0,,,,,2,
7012408887,超级巨星WXr639,男,其他,0,1,30,,0,0,,,,,2,
7012126418,葵喝奶Jjw936,男,其他,0,1,27,2019/2/27,4,0,,,,信用较低,2,
5829355191,二十二个果冻,女,广西,101,124,501,,4,1,你不是我的偶像，你是我的理想呀,,,,0,
6941096221,芹菜杆2xQ900,男,其他,0,1,32,,3,0,,,,,2,
7016940976,蔡叶子u3B735,男,其他,0,1,81,2019/3/2,4,0,,,,信用较低,2,
6116258018,小名叫锦鲤,男,福建,4172,11290,19850,,22,5,我相信“天道酬勤”,,,,0,
7018261615,大奎的腰4Mq160,男,其他,0,1,158,,4,0,,,,,2,
6985502905,用户6985502905,男,其他,0,1,48,,4,0,,,,,2,
7012513575,大白菜ctW426,男,其他,0,1,13,2019/2/27,3,0,,,,信用较低,2,
6941108954,葵妻爱坤dLB723,男,其他,0,1,167,,4,0,,,,,2,
7011941205,葵居居59i281,男,其他,0,1,205,,4,0,,,,,2,
6964236810,凄其以风fqQ809,男,其他,0,1,32,2019/1/19,4,0,,,,信用较低,2,
6960145895,爱上徐坤AoH373,男,其他,1,1,86,,4,0,,,,,2,
6941097874,正能量蔡EXj245,男,其他,0,1,32,2019/1/15,3,0,,,,信用较低,2,
6814266204,崽崽的小宝贝KUN,女,江西,322,254,2386,,14,2,只喜欢你,,,,0,
6937316176,PM25Fzk367,男,其他,0,1,261,,4,0,,,,,2,
6943355132,用户6943355132,男,其他,0,1,89,2019/1/17,4,0,,,,信用较低,2,
5637336491,你好了没就行了好了吧_200,男,贵州,206,80,9389,,9,4,,,,,0,
7020090662,摘菜女孩aX5455,男,其他,0,1,7,,3,0,,,,,2,
6523702278,你的大宝贝青禾,女,其他,99,49,498,,14,0,“蔡徐坤工作室”旗下ikun女团成员,,,,0,
7018280441,AK战士KPC727,男,其他,0,1,122,2019/3/3,4,0,,,,信用较低,2,
6910599901,用户6910599901,男,福建 厦门,2,1,210,2018/12/31,4,0,,,,信用较低,2,
6734557637,立麦奎_fkqriq,男,重庆,60,1,331,,4,0,,,,,2,
7012271313,独有魅力L8L327,男,其他,5,1,68,2019/2/26,4,0,,,,信用较低,2,
6941600823,AK女工EUJ561,男,其他,0,1,12,,0,0,,,,,2,
6589486612,素心女子访烟,男,福建,1,1,574,2018/7/2,4,0,,,,信用较低,2,
6552321214,芒果冰无悔,女,山西,100,160,2622,,21,0,有关必回,,,,0,
7012433865,心悦坤哥4dG373,男,其他,0,1,39,,4,0,,,,,2,
6577269604,用户6577269604,女,山东 临沂,0,1,1023,2018/6/18,4,0,,,,信用较低,2,
